Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Max Power bhp,Max Power rpm,Max Torque Nm,Max Torque rpm,Make - Model
1050000,2020,16282,Petrol,Automatic,Pune,White,First,Individual,998.0,FWD,3995.0,1775.0,1505.0,5.0,37.0,118.0,6000.0,172.0,1500.0,Hyundai - Elite i20 Asta (O) 1.0 Turbo DCT
470000,2013,66000,Diesel,Manual,Amritsar,Grey,Third,Individual,1582.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900.0,Hyundai - Verna Fluidic 1.6 CRDi SX
345000,2017,72019,Petrol,Manual,Ranchi,Silver,Second,Individual,998.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,67.0,6200.0,90.0,3500.0,Maruti Suzuki - Wagon R VXI
1490000,2013,195000,Diesel,Automatic,Hyderabad,White,First,Individual,1995.0,RWD,4899.0,2094.0,1464.0,5.0,,184.0,4000.0,380.0,1750.0,BMW - 5-Series 520d Sedan
550000,2007,92170,Diesel,Manual,Ranchi,White,Second,Individual,2609.0,RWD,4495.0,1817.0,1975.0,7.0,60.0,116.0,3800.0,277.0,1700.0,Mahindra - Scorpio 2.6 Turbo 7 Str
484999,2018,55221,Petrol,Manual,Mumbai,White,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000.0,Hyundai - Grand i10 Magna 1.2 Kappa VTVT [2013-2016]
3350000,2018,25000,Diesel,Automatic,Noida,White,First,Individual,2755.0,RWD,4795.0,1855.0,1835.0,7.0,80.0,174.0,3400.0,450.0,1600.0,Toyota - Fortuner 2.8 4x2 AT [2016-2020]
210000,2011,58888,Petrol,Manual,Delhi,Maroon,Second,Individual,,,,,,,,,,,,Maruti Suzuki - Ritz VXI BS-IV
5651000,2022,1,Petrol,Automatic,Delhi,Blue,UnRegistered Car,Individual,1984.0,AWD,4663.0,1898.0,1659.0,5.0,70.0,248.0,5000.0,370.0,1600.0,Audi - Q5 45 TFSI Premium Plus
890000,2020,23500,Petrol,Manual,Chennai,White,First,Individual,1498.0,FWD,4360.0,1822.0,1695.0,5.0,50.0,105.0,5600.0,142.0,4000.0,Renault - Duster RXS 1.5 Petrol MT
325000,2012,68000,Petrol,Manual,Kanpur,White,Second,Individual,1197.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,85.0,6000.0,114.0,4000.0,Maruti Suzuki - Swift DZire VXI
1390000,2019,29096,Petrol,Automatic,Mumbai,White,First,Individual,1591.0,FWD,4270.0,1780.0,1665.0,5.0,55.0,122.0,6400.0,151.0,4850.0,Hyundai - Creta SX 1.6 AT Petrol
459999,2016,61223,Petrol,Manual,Kanpur,White,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000.0,Hyundai - Grand i10 Magna 1.2 Kappa VTVT [2013-2016]
1075000,2017,86000,Diesel,Manual,Ludhiana,White,First,Individual,1956.0,FWD,4395.0,1818.0,1640.0,5.0,60.0,171.0,3750.0,350.0,1750.0,Jeep - Compass Limited (O) 2.0 Diesel [2017-2020]
484999,2013,87000,Diesel,Manual,Ludhiana,White,First,Individual,1582.0,FWD,4440.0,1729.0,1475.0,5.0,45.0,126.0,4000.0,260.0,1500.0,Hyundai - Verna EX 1.6 CRDi [2017-2018]
385000,2013,79287,Petrol,Manual,Kanpur,White,First,Individual,1197.0,FWD,3995.0,1710.0,1505.0,5.0,45.0,83.0,6000.0,113.796,4000.0,Hyundai - i20 Magna 1.2
4400000,2018,47009,Diesel,Automatic,Pune,Blue,Second,Individual,,,,,,,,,,,,Mercedes-Benz - GLC 220 d Sport
3900000,2018,48945,Diesel,Automatic,Goa,Black,First,Corporate,1968.0,FWD,4933.0,1874.0,1455.0,5.0,75.0,190.0,3800.0,400.0,1750.0,Audi - A6 35 TDI Matrix
1050000,2019,17000,Diesel,Manual,Lucknow,Green,First,Individual,1497.0,FWD,4585.0,1866.0,1774.0,8.0,45.0,121.0,3500.0,300.0,1750.0,Mahindra - Marazzo M2 8 STR
1575000,2019,55000,Diesel,Manual,Lucknow,Silver,First,Individual,1493.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,113.0,4000.0,250.0,1500.0,Kia - Seltos HTX Plus 1.5 Diesel [2020-2021]
655000,2016,38779,Petrol,Manual,Mumbai,Blue,First,Individual,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,83.0,6000.0,115.0,4000.0,Maruti Suzuki - Baleno Alpha 1.2
4500000,2019,72000,Diesel,Automatic,Pune,White,First,Individual,1950.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,192.0,3800.0,400.0,1600.0,Mercedes-Benz - E-Class E 220d Expression [2019-2019]
865000,2016,67000,Diesel,Manual,Navi Mumbai,White,First,Individual,1248.0,FWD,4296.0,1695.0,1685.0,7.0,45.0,89.0,4000.0,200.0,1750.0,Maruti Suzuki - Ertiga ZDI + SHVS
699000,2017,67000,Petrol,Manual,Navi Mumbai,White,First,Individual,1591.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,121.0,6300.0,158.0,4200.0,Hyundai - Verna Fluidic 1.6 VTVT SX
425000,2012,70000,Diesel,Manual,Jalandhar,White,Second,Individual,1582.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900.0,Hyundai - Verna Fluidic 1.6 CRDi SX
6500000,2020,6000,Diesel,Automatic,Hyderabad,White,First,Individual,1999.0,AWD,4600.0,2069.0,1724.0,7.0,70.0,177.0,4000.0,430.0,1750.0,Land Rover - Discovery Sport S
2900000,2017,46000,Diesel,Automatic,Delhi,White,First,Individual,2755.0,RWD,4795.0,1855.0,1835.0,7.0,80.0,174.0,3400.0,450.0,1600.0,Toyota - Fortuner 2.8 4x2 AT [2016-2020]
4550000,2017,34000,Diesel,Automatic,Navi Mumbai,Silver,First,Individual,2143.0,AWD,4819.0,2141.0,1796.0,5.0,93.0,201.0,3800.0,500.0,1600.0,Mercedes-Benz - GLE 250 d
490000,2015,23103,Petrol,Manual,Udupi,White,First,Individual,1197.0,FWD,3995.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000.0,Hyundai - Xcent S 1.2 (O)
11500000,2016,27000,Petrol,Automatic,Delhi,Blue,First,Individual,4663.0,RWD,5453.0,1899.0,1498.0,4.0,70.0,453.0,5250.0,700.0,1800.0,Mercedes-Benz - S-Class Maybach S 500
1475000,2019,9576,Petrol,Automatic,Bangalore,White,First,Individual,1591.0,FWD,4270.0,1780.0,1665.0,5.0,55.0,122.0,6400.0,151.0,4850.0,Hyundai - Creta SX 1.6 AT Petrol
1729000,2020,27000,Petrol,Automatic,Panvel,Silver,First,Individual,1451.0,,4655.0,1835.0,1760.0,5.0,60.0,141.0,5000.0,250.0,1600.0,MG - Hector Sharp 1.5 DCT Petrol [2019-2020]
1764999,2021,1942,Petrol,Automatic,Bangalore,Red,First,Individual,1498.0,FWD,4323.0,1809.0,1650.0,5.0,48.0,108.0,6000.0,144.0,4400.0,MG - Astor Sharp 1.5 CVT
250000,2006,119300,Petrol,Automatic,Pune,Black,Third,Individual,2354.0,AWD,4630.0,1780.0,1710.0,5.0,58.0,152.0,6000.0,215.0,3600.0,Honda - CR-V 2.4 AT
245000,2016,55000,Petrol,Manual,Faridabad,White,First,Individual,796.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,47.0,6000.0,69.0,3500.0,Maruti Suzuki - Alto 800 Lxi
490000,2015,98000,Diesel,Manual,Jamshedpur,White,Second,Individual,1461.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,84.0,3750.0,200.0,1900.0,Renault - Duster 85 PS RxL
550000,2017,61400,Petrol,Manual,Aurangabad,Grey,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000.0,Hyundai - Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018]
675000,2016,87693,Petrol,Manual,Pune,Red,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600.0,Honda - City V
2225000,2015,31000,Petrol,Automatic,Mumbai,Blue,First,Individual,1991.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,181.0,5500.0,300.0,1200.0,Mercedes-Benz - C-Class C 200 Avantgarde
560000,2016,75210,Diesel,Manual,Ahmedabad,White,First,Individual,1396.0,FWD,3985.0,1734.0,1505.0,5.0,40.0,89.0,4000.0,220.0,1500.0,Hyundai - Elite i20 Asta 1.4 (O) CRDi
225000,2012,69000,Petrol,Manual,Mumbai,Silver,First,Individual,1598.0,FWD,4000.0,1642.0,1522.0,5.0,45.0,105.0,5250.0,153.0,3800.0,Skoda - Fabia Elegance 1.6 MPI
499000,2014,88000,Diesel,Automatic,Pune,Black,Second,Individual,1498.0,FWD,4386.0,1699.0,1466.0,5.0,55.0,103.0,4400.0,250.0,1500.0,Skoda - Rapid 1.5 TDI CR Ambition Plus AT
1055000,2020,15000,Petrol,Automatic,Kolkata,Gold,First,Individual,998.0,FWD,3995.0,1790.0,1647.0,5.0,45.0,118.0,6000.0,172.0,1500.0,Kia - Sonet GTX Plus 1.0 DCT [2020-2021]
2048999,2020,45350,Diesel,Automatic,Bangalore,White,First,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,153.0,3750.0,360.0,1750.0,Mahindra - XUV500 W11 AT
2775000,2018,68189,Diesel,Automatic,Jaipur,Brown,First,Individual,1995.0,RWD,4633.0,1811.0,1429.0,5.0,57.0,188.0,4000.0,400.0,1750.0,BMW - 3-Series 320d Luxury Line
1650000,2015,75000,Diesel,Automatic,Faridabad,White,First,Individual,2143.0,FWD,4417.0,1804.0,1494.0,5.0,50.0,134.0,3600.0,300.0,1600.0,Mercedes-Benz - GLA 200 CDI Sport
350000,2013,45000,Petrol,Manual,Pune,White,First,Individual,998.0,,3539.0,1495.0,1700.0,5.0,35.0,68.0,6200.0,90.0,3500.0,Maruti Suzuki - Wagon R VXi
1450000,2014,33000,Diesel,Automatic,Faridabad,Red,Second,Individual,1968.0,FWD,4915.0,1874.0,1455.0,5.0,65.0,177.0,3750.0,380.0,1750.0,Audi - A6 35 TDI Premium
600000,2014,83000,Diesel,Manual,Rudrapur,White,Second,Individual,2179.0,RWD,4430.0,1817.0,1975.0,8.0,60.0,120.0,4000.0,290.0,1800.0,Mahindra - Scorpio VLX 2WD BS-IV
1250000,2012,78000,Diesel,Automatic,Mohali,Black,First,Individual,1995.0,RWD,4899.0,2094.0,1464.0,5.0,,184.0,4000.0,380.0,1750.0,BMW - 5-Series 520d Sedan
1675000,2014,211000,Diesel,Manual,Jaipur,White,First,Individual,2982.0,AWD,4705.0,1840.0,1850.0,7.0,80.0,169.0,3600.0,343.0,1400.0,Toyota - Fortuner 3.0 4x4 MT
575000,2015,67000,Petrol,Manual,Hyderabad,White,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,115.0,4000.0,Hyundai - Elite i20 Magna 1.2
699000,2017,75000,Diesel,Manual,Mumbai,Grey,First,Individual,1498.0,FWD,3999.0,1765.0,1708.0,5.0,52.0,99.0,3750.0,205.0,1750.0,Ford - Ecosport Titanium+ 1.5L TDCi
2450000,2014,48600,Diesel,Automatic,Nashik,Blue,Second,Individual,2967.0,AWD,5089.0,1983.0,1737.0,6.0,100.0,241.0,3800.0,550.0,1750.0,Audi - Q7 3.0 TDI quattro Premium Plus
2775000,2016,48000,Diesel,Automatic,Delhi,Black,First,Individual,2143.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,204.0,3800.0,500.0,1600.0,Mercedes-Benz - C-Class C 250 d
430000,2020,5790,Petrol,Manual,Hyderabad,Silver,First,Individual,998.0,FWD,3565.0,1520.0,1564.0,5.0,27.0,67.0,5500.0,90.0,3500.0,Maruti Suzuki - S-Presso VXi
1165000,2018,32000,Diesel,Manual,Patna,White,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,7.0,60.0,120.0,4000.0,280.0,1800.0,Mahindra - Scorpio S5 2WD 7 STR
1780000,2020,65433,Diesel,Manual,Lucknow,Black,First,Individual,1956.0,FWD,4655.0,1835.0,1760.0,5.0,60.0,169.0,3750.0,350.0,1750.0,MG - Hector Sharp 2.0 Diesel Turbo MT
295000,2011,87230,Diesel,Manual,Hyderabad,Silver,First,Individual,1248.0,FWD,3760.0,1690.0,1530.0,5.0,43.0,75.0,4000.0,190.0,2000.0,Maruti Suzuki - Swift VDi BS-IV
495000,2017,38258,Diesel,Manual,Varanasi,White,Second,Individual,1248.0,FWD,3840.0,1735.0,1530.0,5.0,37.0,74.0,4000.0,190.0,2000.0,Maruti Suzuki - Swift ZDi
975000,2019,56881,Petrol,Manual,Lucknow,Silver,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600.0,Honda - City VX (O) MT
645000,2013,76000,Diesel,Manual,Kanpur,Grey,Second,Individual,2494.0,,4555.0,1770.0,1755.0,7.0,55.0,102.0,5600.0,200.0,1400.0,Toyota - Innova 2.5 G4 7 STR
425000,2014,72000,Diesel,Manual,Ludhiana,White,Second,Individual,1461.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,108.0,3900.0,248.0,2250.0,Renault - Duster 110 PS RxL Diesel
1350000,2012,72000,Diesel,Automatic,Hyderabad,White,UnRegistered Car,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,174.0,4200.0,380.0,1750.0,Audi - Q3 2.0 TDI quattro Premium
3200000,2014,60514,Diesel,Automatic,Pune,Silver,First,Individual,2987.0,AWD,4781.0,1911.0,1774.0,5.0,95.0,234.0,3800.0,535.0,1600.0,Mercedes-Benz - M-Class 350 CDI
1250000,2013,71141,Diesel,Automatic,Navi Mumbai,Silver,First,Individual,1984.0,FWD,4370.0,1783.0,1458.0,5.0,60.0,150.0,3500.0,350.0,1500.0,Volvo - V40 Cross Country D3
5600000,2018,40937,Diesel,Automatic,Chennai,White,First,Individual,2993.0,RWD,4899.0,2094.0,1464.0,5.0,65.0,258.0,4000.0,560.0,1500.0,BMW - 5-Series 530d M Sport [2013-2017]
560000,2013,37000,Diesel,Manual,Salem,Gold,First,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,74.0,4000.0,190.0,2000.0,Maruti Suzuki - Swift DZire VDI
1221000,2019,46000,Diesel,Manual,Patna,White,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,7.0,60.0,120.0,4000.0,280.0,1800.0,Mahindra - Scorpio S5 2WD 7 STR
2975000,2015,86999,Diesel,Automatic,Mohali,Yellow,First,Individual,2993.0,AWD,4886.0,1938.0,1762.0,5.0,,258.0,4000.0,560.0,1500.0,BMW - X5 xDrive 30d M Sport
295000,2009,70200,Petrol,Automatic,Mumbai,Grey,Second,Individual,1497.0,FWD,4420.0,1695.0,1480.0,5.0,42.0,118.0,6600.0,146.0,4600.0,Honda - City 1.5 S AT
1300000,2012,64800,Petrol,Automatic,Delhi,Silver,First,Individual,1796.0,RWD,4596.0,1770.0,1447.0,5.0,66.0,186.0,5600.0,285.0,4000.0,Mercedes-Benz - C-Class 200 CGI
950000,2016,73000,Diesel,Automatic,Dehradun,Silver,First,Individual,1582.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,265.0,1900.0,Hyundai - Creta 1.6 SX Plus AT
1350000,2012,72000,Diesel,Automatic,Vadodara,White,Second,Individual,2987.0,RWD,4868.0,1854.0,1471.0,5.0,80.0,231.0,3800.0,540.0,1600.0,Mercedes-Benz - E-Class E350 CDI Avantgarde
2682000,2015,76345,Diesel,Automatic,Gurgaon,White,First,Individual,2997.0,AWD,4804.0,2141.0,1796.0,5.0,70.0,254.0,3600.0,619.0,1600.0,Mercedes-Benz - M-Class ML 350 CDI
286000,2017,40564,Petrol,Manual,Jamshedpur,Silver,First,Individual,796.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,47.0,6000.0,69.0,3500.0,Maruti Suzuki - Alto 800 Lxi
340000,2013,98500,Diesel,Manual,Chandigarh,Silver,First,Individual,1336.0,FWD,3995.0,1710.0,1505.0,5.0,45.0,89.0,4000.0,219.744,1500.0,Hyundai - i20 Magna 1.4 CRDI
1125000,2020,46807,Petrol,Automatic,Bangalore,Red,First,Individual,999.0,FWD,4413.0,1699.0,1466.0,5.0,55.0,109.0,5000.0,175.0,1750.0,Skoda - Rapid Style AT
580000,2018,81000,Petrol,Automatic,Valsad,Red,First,Individual,1198.0,FWD,3994.0,1811.0,1607.0,5.0,44.0,108.0,5000.0,170.0,1750.0,Tata - Nexon XMA Petrol
495000,2015,13716,Petrol,Manual,Pune,Silver,First,Individual,1197.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,85.0,6000.0,114.0,4000.0,Maruti Suzuki - Swift DZire VXI
550000,2014,89000,Diesel,Manual,Chennai,White,First,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,74.0,4000.0,190.0,2000.0,Maruti Suzuki - Swift DZire ZDI
1485000,2021,13000,Diesel,Automatic,Mumbai,Red,First,Individual,1493.0,FWD,3995.0,1790.0,1647.0,5.0,45.0,113.0,4000.0,250.0,1500.0,Kia - Sonet GTX Plus 1.5 AT [2020-2021]
885000,2018,38000,Petrol,Manual,Bangalore,Red,First,Individual,1598.0,FWD,4413.0,1699.0,1466.0,5.0,55.0,104.0,5200.0,153.0,3750.0,Skoda - Rapid Monte Carlo 1.6 MPI MT
3650000,2012,25500,Petrol,Automatic,Mumbai,Blue,Second,Corporate,4163.0,AWD,4649.0,1860.0,1366.0,5.0,64.0,444.0,8250.0,430.0,4000.0,Audi - RS5 4.2 Coupe
715000,2020,17000,Petrol,Automatic,Bangalore,Silver,First,Individual,1197.0,FWD,3805.0,1680.0,1520.0,5.0,37.0,82.0,6000.0,114.0,4000.0,Hyundai - Grand i10 NIOS Magna AMT 1.2 Kappa VTVT
2485000,2012,44724,Petrol,Automatic,Bangalore,White,First,Individual,3496.0,AWD,5157.0,2183.0,1659.0,7.0,80.0,272.0,6000.0,350.0,5000.0,Mercedes-Benz - R-Class R350 4MATIC
2250000,2020,24549,Diesel,Manual,Jaipur,Grey,Second,Individual,2393.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,148.0,3400.0,343.0,1400.0,Toyota - Innova 2.4 G 7 STR [2016-2017]
1050000,2017,97000,Diesel,Automatic,Zirakpur,Silver,First,Corporate,1582.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,265.0,1900.0,Hyundai - Creta SX Plus 1.6 AT CRDI
3600000,2018,7800,Diesel,Automatic,Mumbai,White,First,Individual,2755.0,RWD,4795.0,1855.0,1835.0,7.0,80.0,174.0,3400.0,450.0,1600.0,Toyota - Fortuner 2.8 4x2 AT [2016-2020]
295000,2010,78000,Petrol,Manual,Zirakpur,White,First,Corporate,1497.0,FWD,4420.0,1695.0,1480.0,5.0,42.0,118.0,6600.0,146.0,4600.0,Honda - City 1.5 S MT
375000,2019,55000,Petrol,Manual,Varanasi,Silver,First,Individual,799.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,53.0,5678.0,72.0,4386.0,Renault - Kwid RXT Opt
7200000,2021,20000,Petrol,Automatic,Bangalore,White,UnRegistered Car,Individual,1984.0,FWD,4915.0,1874.0,1455.0,5.0,75.0,180.0,4000.0,320.0,1500.0,Audi - A6 2.0 TFSi Technology Pack
2395000,2021,13594,Diesel,Automatic,Bangalore,Blue,First,Individual,1956.0,FWD,4661.0,1894.0,1786.0,6.0,50.0,168.0,3750.0,350.0,1750.0,Tata - Safari XZA Plus 6S Adventure New
1775000,2014,75000,Diesel,Automatic,Ahmedabad,White,First,Individual,1968.0,FWD,4915.0,1874.0,1455.0,5.0,65.0,177.0,3750.0,380.0,1750.0,Audi - A6 2.0 TDI Premium
275000,2011,65000,Diesel,Manual,Mumbai,Silver,First,Individual,1248.0,,3715.0,1680.0,1620.0,5.0,43.0,75.0,4000.0,190.0,2000.0,Maruti Suzuki - Ritz Vdi BS-IV
325000,2014,43037,Petrol,Manual,Haldwani,Silver,First,Individual,1198.0,FWD,3610.0,1680.0,1500.0,5.0,35.0,87.0,6000.0,109.0,4500.0,Honda - Brio EX MT
425000,2013,26000,Diesel,Manual,Delhi,White,First,Individual,1248.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,74.0,4000.0,190.0,2000.0,Maruti Suzuki - Swift ZDi
1475000,2020,78000,Diesel,Manual,Yamunanagar,White,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,7.0,60.0,140.0,3750.0,320.0,1500.0,Mahindra - Scorpio S9 2WD 7 STR
1580000,2018,115000,Diesel,Automatic,Delhi,Beige,First,Individual,2755.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,172.0,3400.0,360.0,1200.0,Toyota - Innova 2.8 GX AT 7 STR [2016-2020]
869000,2021,8700,Petrol,Automatic,Mangalore,Brown,First,Individual,1199.0,FWD,3995.0,1695.0,1501.0,5.0,35.0,89.0,6000.0,110.0,4800.0,Honda - Amaze VX CVT 1.2 Petrol
5850000,2019,31000,Diesel,Automatic,Mumbai,Grey,First,Corporate,2143.0,AWD,4819.0,2141.0,1796.0,5.0,93.0,201.0,3800.0,500.0,1600.0,Mercedes-Benz - GLE 250 d
1900000,2020,41736,Diesel,Automatic,Ahmedabad,Grey,First,Individual,1956.0,AWD,4395.0,1818.0,1640.0,5.0,60.0,171.0,3750.0,350.0,1750.0,Jeep - Compass Longitude Plus 2.0 Diesel 4x4 AT
9000000,2017,40000,Diesel,Automatic,Chennai,White,Second,Individual,2979.0,AWD,5005.0,1981.0,1693.0,5.0,80.0,275.0,4000.0,600.0,2000.0,Maserati - Levante Diesel
3550000,2020,55000,Diesel,Automatic,Delhi,Black,First,Corporate,2755.0,RWD,4795.0,1855.0,1835.0,7.0,80.0,174.0,3400.0,450.0,1600.0,Toyota - Fortuner 2.8 4x2 AT [2016-2020]
3500000,2014,160000,Petrol,Automatic,Mumbai,Blue,First,Individual,4806.0,AWD,4846.0,1939.0,1702.0,5.0,100.0,500.0,6500.0,700.0,2250.0,Porsche - Cayenne Turbo
2425000,2022,11000,Diesel,Automatic,Agra,Black,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,148.0,3400.0,360.0,1400.0,Toyota - Innova GX 2.4 AT 7 STR
5811000,2018,24690,Diesel,Automatic,Mumbai,Blue,First,Individual,2993.0,AWD,4886.0,1938.0,1762.0,7.0,,258.0,4000.0,560.0,1500.0,BMW - X5 xDrive 30d
750000,2011,117000,Diesel,Manual,Agra,White,Second,Individual,2982.0,AWD,4695.0,1840.0,1850.0,7.0,80.0,171.0,3600.0,343.0,1400.0,Toyota - Fortuner 3.0 MT
2200000,2014,95000,Diesel,Automatic,Lucknow,White,First,Individual,2967.0,AWD,5089.0,1983.0,1737.0,7.0,100.0,241.0,3800.0,550.0,1750.0,Audi - Q7 35 TDI Premium + Sunroof
520000,2019,76000,CNG,Manual,Kanpur,White,First,Individual,998.0,FWD,3655.0,1620.0,1675.0,5.0,60.0,58.0,5500.0,78.0,3500.0,Maruti Suzuki - Wagon R LXi 1.0 CNG [2019-2020]
390000,2018,18000,Petrol,Manual,Lucknow,Silver,First,Individual,998.0,FWD,3545.0,1490.0,1475.0,5.0,35.0,67.0,6000.0,90.0,3500.0,Maruti Suzuki - Alto VXi (O)
540000,2015,38000,Petrol,Manual,Mumbai,Gold,First,Individual,1373.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,91.0,6000.0,130.0,4000.0,Maruti Suzuki - Ciaz VXi (O)
699000,2018,43000,Diesel,Automatic,Mumbai,Red,First,Individual,1248.0,FWD,3840.0,1735.0,1530.0,5.0,37.0,74.0,4000.0,190.0,2000.0,Maruti Suzuki - Swift VDi AMT [2018-2019]
484999,2013,107000,Diesel,Manual,Chandigarh,White,First,Individual,1582.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900.0,Hyundai - Verna Fluidic 1.6 CRDi SX
7500000,2021,13000,Petrol,Automatic,Delhi,Red,First,Individual,2996.0,RWD,4702.0,1810.0,1434.0,4.0,66.0,362.0,5500.0,520.0,2000.0,Mercedes-Benz - C-Class C 43 AMG
850000,2011,85000,Diesel,Automatic,Mohali,White,Second,Individual,2143.0,RWD,4868.0,1854.0,1471.0,5.0,90.0,203.0,4200.0,500.0,1600.0,Mercedes-Benz - E-Class E250 CDI BlueEfficiency
1085000,2018,8922,Petrol,Automatic,Bangalore,Red,First,Individual,1198.0,FWD,3994.0,1811.0,1607.0,5.0,44.0,108.0,5000.0,170.0,1750.0,Tata - Nexon XZA Plus Petrol
319000,2013,47800,Petrol,Manual,Dharwad,Red,First,Individual,796.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,47.0,6000.0,69.0,3500.0,Maruti Suzuki - Alto 800 Vxi
549000,2012,143000,Diesel,Manual,Mohali,Silver,First,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,140.0,3750.0,330.0,2800.0,Mahindra - XUV500 W8
1725000,2019,68758,Diesel,Manual,Hyderabad,White,First,Individual,1956.0,FWD,4598.0,1894.0,1706.0,5.0,50.0,138.0,3750.0,350.0,1750.0,Tata - Harrier XZ [2019-2020]
475000,2015,72000,Diesel,Manual,Agra,White,Second,Individual,1498.0,FWD,4386.0,1683.0,1603.0,7.0,42.0,99.0,3600.0,200.0,1750.0,Honda - Mobilio S Diesel
890000,2022,7500,Petrol,Manual,Mumbai,White,First,Individual,1199.0,FWD,3827.0,1742.0,1615.0,5.0,37.0,84.0,6000.0,113.0,3300.0,Tata - Punch Creative iRA Pack MT
235000,2012,37000,Petrol,Manual,Mumbai,Brown,Second,Individual,998.0,,3539.0,1495.0,1700.0,5.0,35.0,68.0,6200.0,90.0,3500.0,Maruti Suzuki - Wagon R VXi
445000,2016,22402,Petrol,Manual,Mumbai,Grey,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000.0,Hyundai - Grand i10 Magna 1.2 Kappa VTVT [2017-2020]
1060000,2019,12382,Petrol,Manual,Pune,Maroon,First,Corporate,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600.0,Honda - City V
690000,2017,61000,Diesel,Manual,Surat,Orange,First,Individual,1248.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,74.0,4000.0,190.0,2000.0,Maruti Suzuki - Baleno Alpha 1.3
4200000,2018,90868,Diesel,Automatic,Chennai,Blue,First,Individual,1999.0,AWD,4731.0,2071.0,1651.0,5.0,82.0,177.0,4000.0,430.0,1750.0,Jaguar - F-Pace Prestige
2950000,2015,84700,Diesel,Automatic,Pune,Black,Second,Individual,2993.0,AWD,4886.0,1938.0,1762.0,5.0,,258.0,4000.0,560.0,1500.0,BMW - X5 xDrive30d Pure Experience (5 Seater)
12500000,2022,22010,Petrol,Automatic,Mohali,White,First,Individual,1997.0,AWD,4879.0,2073.0,1803.0,5.0,104.0,296.0,5500.0,400.0,1500.0,Land Rover - Range Rover Sport SE 2.0 Petrol
1750000,2015,72000,Diesel,Automatic,Jaipur,Black,Second,Individual,2982.0,AWD,4705.0,1840.0,1850.0,7.0,80.0,169.0,3600.0,343.0,1400.0,Toyota - Fortuner 3.0 4x4 AT
395000,2018,75500,Petrol,Manual,Raipur,Blue,First,Individual,999.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,67.0,5500.0,91.0,4250.0,Renault - Kwid 1.0 RXT Edition
